reward,loss,trades,avg_q,total_actions,backs_per_competitor,lays_per_competitor,most_common_action,most_common_competitor,winner,simulation
1.11,150.78823852539062,22,51.98424530029297,37,"[5, 1, 3, 6, 2]","[4, 4, 4, 2, 6]",9,4,3,12964
0.48,197.44100952148438,15,47.690853118896484,34,"[3, 6, 4, 3, 2]","[6, 2, 5, 3, 0]",1,0,4,12965
0.795,45.239234924316406,16,34.76251983642578,33,"[5, 5, 3, 3, 5]","[2, 3, 3, 3, 1]",8,4,0,12966
-2.52,94.94731903076172,15,37.105369567871094,35,"[5, 4, 3, 3, 1]","[10, 4, 2, 1, 2]",1,0,2,12967
0.15,108.91832733154297,22,37.24645233154297,36,"[6, 6, 2, 5, 2]","[3, 1, 6, 2, 3]",5,2,4,12968
0.45,314.4496154785156,13,36.34430694580078,34,"[2, 2, 2, 5, 4]","[3, 2, 6, 4, 4]",5,2,3,12969
0.0,56.104454040527344,14,41.47791290283203,31,"[4, 2, 3, 3, 3]","[6, 3, 3, 0, 4]",1,0,1,12970
0.105,73.29127502441406,20,47.16170883178711,37,"[3, 2, 4, 7, 5]","[2, 5, 4, 0, 5]",6,3,2,12971
-0.045,73.26869201660156,21,42.865196228027344,36,"[4, 1, 5, 3, 7]","[4, 6, 4, 1, 1]",8,4,2,12972
-1.3836150598526,273.9400939941406,21,46.20212936401367,39,"[5, 6, 6, 4, 3]","[5, 4, 2, 3, 1]",2,1,1,12973
-0.52,60.30887985229492,23,38.5626106262207,32,"[3, 1, 4, 3, 6]","[3, 4, 2, 5, 1]",8,4,1,12974
-0.36,82.17666625976562,26,46.49481964111328,36,"[2, 4, 4, 3, 4]","[2, 4, 6, 5, 2]",5,2,2,12975
0.245,104.21013641357422,23,42.32208251953125,33,"[2, 3, 6, 0, 4]","[3, 3, 4, 5, 3]",4,2,2,12976
-0.15,69.3470687866211,21,48.43663024902344,38,"[4, 4, 3, 6, 3]","[5, 4, 2, 2, 5]",6,3,2,12977
1.02,134.17343139648438,23,39.832923889160156,35,"[1, 3, 2, 6, 1]","[3, 5, 3, 4, 7]",9,4,3,12978
-0.45,78.75251770019531,21,48.385719299316406,39,"[5, 3, 4, 3, 2]","[5, 5, 5, 3, 4]",5,2,2,12979
0.7987977290153503,56.520503997802734,24,41.974796295166016,36,"[2, 3, 4, 3, 5]","[8, 1, 3, 2, 5]",1,0,4,12980
0.705,44.497276306152344,25,37.6063346862793,40,"[7, 3, 5, 2, 4]","[2, 7, 2, 3, 5]",3,1,2,12981
-0.375,299.29376220703125,14,41.604713439941406,34,"[4, 1, 2, 7, 5]","[4, 4, 0, 3, 4]",6,3,1,12982
-0.085,248.88780212402344,15,45.720375061035156,35,"[5, 2, 4, 5, 3]","[3, 2, 3, 5, 3]",7,3,4,12983
-0.69,85.71624755859375,11,49.99473190307617,35,"[2, 4, 6, 4, 3]","[0, 3, 7, 2, 4]",5,2,3,12984
3.705,60.1400032043457,25,42.907379150390625,37,"[3, 3, 4, 3, 1]","[6, 6, 5, 2, 4]",3,1,1,12985
-0.5523461201786994,185.64212036132812,20,39.92652130126953,39,"[4, 2, 4, 3, 6]","[3, 8, 4, 1, 4]",3,1,2,12986
-1.617165140211582,60.629791259765625,20,39.27495574951172,38,"[6, 3, 2, 1, 1]","[3, 7, 9, 5, 1]",5,2,1,12987
0.245,69.67151641845703,23,32.91228485107422,33,"[2, 2, 4, 3, 3]","[1, 4, 2, 6, 6]",9,4,3,12988
0.09,47.36607360839844,20,34.423492431640625,32,"[4, 4, 5, 2, 2]","[2, 3, 2, 4, 4]",4,2,3,12989
0.6704911935329437,1132.9041748046875,13,34.002845764160156,36,"[3, 3, 7, 1, 4]","[4, 2, 3, 6, 3]",4,2,2,12990
-0.09460594162344932,33.54522705078125,18,30.048227310180664,39,"[5, 5, 2, 4, 4]","[5, 2, 2, 5, 5]",0,0,2,12991
0.15,71.64495849609375,17,33.68783950805664,31,"[3, 3, 4, 2, 0]","[4, 3, 5, 3, 4]",5,2,2,12992
-0.925,560.9849853515625,22,39.451194763183594,35,"[5, 7, 3, 4, 2]","[1, 3, 5, 4, 1]",2,1,3,12993
0.36,722.1548461914062,22,39.534210205078125,35,"[2, 2, 7, 4, 1]","[6, 5, 4, 2, 2]",4,2,4,12994
0.975,208.56246948242188,18,39.92839050292969,36,"[3, 1, 3, 6, 2]","[3, 3, 3, 4, 8]",9,4,3,12995
-0.63,53.46919250488281,18,35.18265914916992,36,"[4, 2, 3, 4, 3]","[9, 2, 4, 3, 2]",1,0,1,12996
0.10203845486044884,39.11505889892578,21,30.695505142211914,33,"[1, 3, 3, 7, 3]","[2, 5, 3, 2, 4]",6,3,3,12997
0.135,80.00298309326172,20,35.753936767578125,38,"[3, 1, 4, 5, 6]","[4, 5, 2, 3, 5]",8,4,2,12998
-0.095,235.54837036132812,17,32.28614044189453,34,"[5, 3, 2, 4, 1]","[4, 5, 4, 2, 4]",3,1,4,12999
-0.525,83.32257080078125,18,44.7488899230957,37,"[6, 4, 2, 7, 2]","[2, 6, 3, 3, 2]",6,3,2,13000
-0.135,72.4002685546875,18,38.55104064941406,33,"[10, 2, 1, 4, 5]","[5, 1, 3, 0, 2]",0,0,3,13001
-0.465,94.65434265136719,17,33.90632629394531,32,"[2, 5, 4, 3, 6]","[2, 1, 2, 2, 5]",8,4,4,13002
0.435,33.266422271728516,13,30.669336318969727,36,"[3, 2, 6, 3, 2]","[4, 5, 4, 6, 1]",4,2,4,13003
0.690975743830204,34.00161361694336,17,36.799156188964844,36,"[3, 0, 4, 6, 5]","[4, 4, 1, 8, 1]",7,3,4,13004
0.585,28.504934310913086,20,30.252307891845703,40,"[0, 2, 4, 6, 6]","[5, 9, 2, 2, 4]",3,1,3,13005
0.3688332015275955,67.2697982788086,22,34.42229461669922,38,"[4, 3, 6, 2, 5]","[3, 3, 3, 6, 3]",7,3,1,13006
3.555,668.9312133789062,21,40.81900405883789,39,"[7, 3, 2, 2, 7]","[5, 3, 4, 0, 6]",0,0,0,13007
0.07635863989591599,353.11309814453125,16,37.83632278442383,37,"[2, 4, 3, 8, 4]","[5, 3, 3, 2, 3]",6,3,3,13008
-1.1230074223875999,47.989376068115234,18,31.239355087280273,37,"[1, 3, 5, 7, 1]","[4, 4, 6, 1, 5]",6,3,4,13009
0.7165854151546955,39.8112678527832,12,28.248571395874023,34,"[2, 7, 2, 5, 0]","[7, 1, 6, 4, 0]",2,1,1,13010
-1.277687972486019,228.9287872314453,23,32.791500091552734,39,"[3, 7, 2, 1, 2]","[5, 4, 7, 3, 5]",2,1,2,13011
-0.435,49.67002487182617,20,36.38898468017578,35,"[2, 5, 1, 7, 3]","[4, 5, 4, 2, 2]",6,3,2,13012
-0.6524360401928425,155.99786376953125,15,32.17414093017578,32,"[4, 2, 3, 2, 5]","[3, 2, 4, 3, 4]",8,4,3,13013
0.0,26.563007354736328,19,26.415599822998047,31,"[4, 3, 3, 4, 4]","[1, 5, 1, 2, 4]",3,1,0,13014
0.315,35.04780960083008,28,32.732234954833984,42,"[4, 7, 3, 2, 3]","[3, 6, 3, 6, 5]",2,1,4,13015
1.0239130191504955,161.13050842285156,16,29.926321029663086,34,"[2, 4, 3, 2, 2]","[5, 7, 2, 6, 1]",3,1,4,13016
0.24,38.23819351196289,20,34.660865783691406,36,"[4, 4, 5, 3, 1]","[3, 5, 2, 5, 4]",4,2,1,13017
0.55,318.29864501953125,19,39.07122802734375,36,"[3, 4, 3, 2, 3]","[2, 3, 4, 6, 6]",9,4,2,13018
-0.105,57.169891357421875,19,38.65753936767578,34,"[5, 4, 6, 2, 2]","[3, 3, 1, 3, 5]",4,2,0,13019
0.195,61.274749755859375,21,44.80169677734375,38,"[6, 4, 2, 4, 3]","[4, 3, 4, 3, 5]",0,0,3,13020
-0.6325,236.40179443359375,23,39.9542236328125,36,"[5, 4, 3, 3, 5]","[2, 2, 3, 4, 5]",0,0,3,13021
-0.03799784570932388,48.284576416015625,18,33.86820602416992,34,"[2, 6, 5, 4, 3]","[0, 5, 3, 5, 1]",2,1,4,13022
-0.24,484.4461669921875,16,39.21190643310547,36,"[2, 7, 6, 6, 4]","[1, 5, 2, 1, 2]",2,1,4,13023
-0.15,97.30069732666016,25,40.013031005859375,34,"[2, 6, 4, 2, 4]","[4, 7, 1, 1, 3]",3,1,3,13024
8.52,1032.14892578125,21,44.62779235839844,36,"[4, 5, 6, 1, 3]","[3, 6, 1, 3, 4]",4,2,0,13025
-0.6731595508754253,298.25897216796875,21,51.458282470703125,34,"[6, 2, 6, 1, 4]","[2, 2, 3, 4, 4]",4,2,4,13026
-0.735,267.749267578125,24,40.67391586303711,36,"[7, 4, 3, 6, 2]","[3, 2, 3, 1, 5]",0,0,0,13027
0.6,57.0430793762207,14,49.022789001464844,42,"[4, 4, 5, 5, 7]","[4, 6, 1, 1, 5]",8,4,3,13028
0.54,93.0819091796875,16,52.8530158996582,40,"[7, 1, 4, 4, 2]","[1, 5, 5, 6, 5]",0,0,1,13029
-0.285,166.12396240234375,20,47.42764663696289,33,"[3, 4, 3, 2, 3]","[1, 6, 6, 4, 1]",3,1,3,13030
-0.27,79.83189392089844,20,49.64812469482422,33,"[1, 3, 4, 5, 3]","[2, 2, 3, 5, 5]",9,4,4,13031
0.105,101.12276458740234,17,50.328983306884766,32,"[3, 3, 3, 3, 1]","[5, 4, 5, 3, 2]",1,0,2,13032
-0.165,776.29833984375,14,50.96260452270508,34,"[4, 5, 0, 3, 7]","[3, 4, 1, 5, 2]",8,4,2,13033
-0.345,367.7066345214844,12,47.307621002197266,35,"[4, 7, 2, 5, 2]","[3, 3, 4, 3, 2]",2,1,3,13034
-0.45,340.933349609375,19,44.39165496826172,33,"[3, 3, 3, 2, 7]","[2, 4, 5, 2, 2]",8,4,1,13035
0.2518235367536545,128.62925720214844,19,50.694889068603516,41,"[6, 5, 3, 5, 5]","[4, 3, 3, 3, 4]",0,0,1,13036
0.705,68.49028015136719,13,44.09307098388672,30,"[0, 3, 3, 4, 4]","[2, 5, 2, 5, 2]",3,1,2,13037
-0.4314496678113937,47.54100036621094,23,40.381858825683594,39,"[4, 2, 5, 2, 3]","[5, 2, 4, 8, 4]",7,3,4,13038
0.0,126.38607788085938,14,45.907432556152344,36,"[3, 5, 4, 3, 5]","[1, 6, 1, 6, 2]",3,1,0,13039
0.405,96.5511245727539,20,38.369564056396484,34,"[4, 1, 4, 5, 1]","[3, 7, 3, 5, 1]",3,1,3,13040
-0.81,119.15567016601562,23,31.076812744140625,31,"[4, 1, 2, 2, 2]","[3, 5, 2, 3, 7]",9,4,0,13041
-6.615,63.21900177001953,22,33.203163146972656,37,"[3, 3, 2, 3, 4]","[5, 5, 3, 6, 3]",7,3,0,13042
0.03,65.60780334472656,14,29.505258560180664,34,"[4, 0, 5, 3, 3]","[3, 6, 7, 0, 3]",5,2,3,13043
0.045,650.5050659179688,26,34.35205841064453,36,"[5, 7, 0, 2, 4]","[4, 5, 3, 2, 4]",2,1,1,13044
0.429799302816391,154.42526245117188,18,32.27147674560547,36,"[5, 3, 5, 1, 4]","[4, 4, 2, 7, 1]",7,3,4,13045
0.195,29.15397071838379,24,30.291677474975586,39,"[2, 3, 4, 6, 6]","[1, 8, 2, 4, 3]",3,1,1,13046
0.7517469541728496,258.436279296875,15,34.875160217285156,39,"[2, 4, 3, 7, 4]","[0, 5, 3, 8, 3]",7,3,1,13047
6.945,33.87327194213867,22,34.073768615722656,36,"[4, 3, 3, 1, 4]","[4, 5, 7, 0, 5]",5,2,0,13048
0.63,102.41822814941406,15,38.6702995300293,38,"[0, 6, 1, 3, 1]","[6, 5, 7, 6, 3]",5,2,3,13049
-0.295,40.400821685791016,17,32.85187911987305,35,"[6, 4, 1, 4, 3]","[2, 5, 3, 2, 5]",0,0,3,13050
0.8193121726810932,36.925804138183594,22,32.70170211791992,40,"[3, 7, 5, 5, 2]","[3, 4, 5, 5, 1]",2,1,4,13051
0.06,79.34235382080078,17,27.546688079833984,38,"[0, 4, 3, 3, 6]","[0, 5, 6, 6, 5]",7,3,1,13052
1.8977549476921558,180.4243621826172,21,31.720449447631836,40,"[4, 1, 7, 1, 6]","[5, 7, 4, 2, 3]",4,2,4,13053
-0.47400151267647744,108.90557098388672,20,34.53850173950195,37,"[2, 5, 3, 5, 2]","[1, 3, 3, 10, 3]",7,3,4,13054
0.74,164.55093383789062,21,38.747833251953125,37,"[2, 2, 5, 3, 2]","[6, 6, 4, 5, 2]",1,0,4,13055
0.155,61.53693771362305,19,42.34446716308594,34,"[5, 2, 5, 2, 2]","[4, 5, 3, 4, 2]",3,1,4,13056
-0.2535580098628998,51.568023681640625,15,42.58212661743164,37,"[2, 5, 3, 3, 3]","[4, 7, 4, 1, 5]",3,1,3,13057
0.525,90.33804321289062,17,38.45074462890625,33,"[2, 4, 6, 1, 4]","[6, 2, 0, 3, 5]",4,2,1,13058
0.7888044999539852,122.89000701904297,21,47.8852653503418,31,"[1, 2, 3, 3, 3]","[4, 4, 3, 6, 2]",7,3,3,13059
1.5125566653907299,166.9357147216797,23,58.693389892578125,41,"[6, 3, 5, 5, 3]","[2, 8, 3, 4, 2]",3,1,0,13060
-2.35418031334877,829.9248046875,18,54.7056999206543,39,"[5, 2, 2, 5, 6]","[2, 5, 5, 2, 5]",8,4,2,13061
0.0,222.4816131591797,18,57.0813102722168,39,"[3, 3, 2, 6, 6]","[5, 4, 2, 4, 4]",6,3,3,13062
0.265,164.93182373046875,14,46.117027282714844,34,"[4, 2, 4, 3, 3]","[2, 5, 2, 4, 5]",3,1,4,13063
0.15807518228888512,93.95892333984375,22,48.42732620239258,36,"[3, 5, 1, 4, 5]","[6, 3, 2, 4, 3]",1,0,1,13064
0.075,68.2010498046875,14,48.012325286865234,37,"[5, 4, 2, 5, 2]","[2, 5, 2, 4, 6]",9,4,2,13065
-0.315,293.4826965332031,17,46.6264762878418,33,"[3, 5, 4, 2, 4]","[2, 4, 2, 2, 5]",9,4,3,13066
0.275,85.97074127197266,24,41.58079528808594,37,"[5, 2, 4, 3, 4]","[1, 5, 6, 3, 4]",5,2,4,13067
0.87,81.79590606689453,21,49.06249237060547,38,"[5, 3, 2, 2, 4]","[7, 3, 6, 3, 3]",1,0,0,13068
8.535,61.56767654418945,12,50.403846740722656,35,"[5, 5, 4, 5, 1]","[2, 0, 5, 5, 3]",0,0,0,13069
-0.06,90.11739349365234,14,44.834861755371094,35,"[5, 3, 2, 5, 4]","[5, 4, 2, 2, 3]",1,0,4,13070
0.555,432.28033447265625,25,52.485870361328125,39,"[4, 2, 3, 4, 7]","[2, 5, 3, 6, 3]",8,4,1,13071
0.135,72.60452270507812,16,43.87931823730469,35,"[2, 2, 4, 3, 4]","[1, 7, 2, 8, 2]",7,3,2,13072
-0.465,67.7105712890625,12,46.04703903198242,37,"[2, 7, 1, 3, 2]","[3, 4, 6, 5, 4]",2,1,3,13073
0.017774284034967423,117.2353744506836,20,40.41503143310547,39,"[1, 3, 7, 7, 4]","[4, 6, 3, 2, 2]",4,2,1,13074
0.765,64.4422378540039,26,45.1461181640625,41,"[5, 3, 8, 6, 2]","[2, 3, 2, 6, 4]",4,2,1,13075
-0.7983819687366486,194.38198852539062,25,42.48271942138672,37,"[1, 4, 3, 7, 5]","[2, 3, 4, 5, 3]",6,3,3,13076
1.05,140.4818878173828,22,38.37103271484375,38,"[4, 5, 5, 1, 1]","[5, 8, 3, 2, 4]",3,1,3,13077
-0.33,33.83498764038086,16,30.184741973876953,33,"[3, 4, 5, 4, 2]","[1, 3, 5, 4, 2]",4,2,1,13078
0.37307095870375634,100.58367156982422,27,35.7621955871582,34,"[2, 1, 2, 1, 9]","[4, 2, 4, 2, 7]",8,4,4,13079
0.225,152.25482177734375,19,41.858821868896484,36,"[4, 4, 4, 4, 1]","[4, 3, 4, 4, 4]",0,0,2,13080
0.195,88.36739349365234,28,47.80758285522461,46,"[5, 7, 6, 7, 4]","[3, 3, 0, 6, 5]",6,3,3,13081
0.375,99.20191955566406,19,47.41250991821289,39,"[7, 0, 3, 4, 8]","[5, 5, 1, 2, 4]",8,4,0,13082
-1.215,412.2633361816406,27,49.37248992919922,40,"[4, 4, 4, 7, 5]","[2, 4, 4, 1, 5]",6,3,1,13083
0.285,329.939697265625,24,45.10411834716797,37,"[0, 4, 3, 4, 5]","[6, 0, 4, 4, 7]",9,4,4,13084
-0.48,62.254432678222656,19,43.914451599121094,40,"[2, 4, 7, 5, 7]","[6, 2, 2, 3, 2]",4,2,3,13085
0.27382306292653086,51.900672912597656,15,41.314598083496094,40,"[4, 2, 5, 5, 2]","[3, 6, 7, 3, 3]",5,2,4,13086
0.615,61.454498291015625,17,34.64300537109375,32,"[4, 2, 3, 3, 3]","[5, 2, 4, 2, 4]",1,0,3,13087
-0.18,36.14885711669922,11,31.701196670532227,29,"[5, 5, 3, 5, 2]","[0, 3, 1, 1, 4]",6,3,1,13088
-0.225,101.20423126220703,27,40.11412048339844,38,"[2, 3, 5, 6, 2]","[5, 3, 3, 3, 6]",6,3,0,13089
-0.24,75.28028106689453,24,46.795616149902344,38,"[5, 4, 7, 4, 1]","[2, 4, 3, 3, 5]",4,2,1,13090
-1.1364208652079106,227.9374542236328,16,47.5452995300293,34,"[1, 4, 4, 4, 1]","[5, 3, 5, 5, 2]",7,3,3,13091
0.5331802788376808,322.85113525390625,20,48.23655319213867,36,"[4, 2, 2, 2, 7]","[1, 7, 6, 4, 1]",3,1,4,13092
-0.135,232.75831604003906,24,49.10828399658203,37,"[1, 5, 7, 0, 4]","[4, 5, 3, 5, 3]",4,2,2,13093
0.105,89.393310546875,22,47.1502685546875,34,"[2, 6, 0, 7, 5]","[4, 4, 1, 2, 3]",6,3,1,13094
-0.1425006854534149,468.2310485839844,24,46.194297790527344,33,"[1, 3, 2, 5, 6]","[2, 1, 3, 5, 5]",8,4,4,13095
-0.81,87.68997955322266,17,48.59412384033203,33,"[4, 4, 6, 6, 2]","[3, 1, 3, 3, 1]",4,2,3,13096
0.64,141.22535705566406,19,47.563079833984375,42,"[5, 0, 6, 1, 4]","[6, 8, 2, 3, 7]",3,1,2,13097
-0.33,62.630008697509766,20,39.172306060791016,33,"[2, 1, 5, 3, 4]","[3, 2, 4, 3, 6]",9,4,3,13098
0.0325,60.32715606689453,27,38.04339599609375,41,"[3, 4, 3, 6, 4]","[3, 2, 6, 3, 7]",9,4,4,13099
0.315,169.34608459472656,19,27.31524085998535,35,"[4, 4, 3, 3, 4]","[2, 5, 1, 4, 5]",3,1,0,13100
-0.885,603.352294921875,28,40.05474853515625,39,"[4, 5, 4, 3, 8]","[1, 4, 5, 3, 2]",8,4,3,13101
0.285,697.6303100585938,22,34.730403900146484,35,"[4, 2, 4, 3, 4]","[3, 2, 6, 4, 3]",5,2,3,13102
-0.54,34.85805892944336,22,36.024715423583984,36,"[2, 3, 7, 2, 4]","[6, 3, 3, 2, 4]",4,2,0,13103
0.105,60.887718200683594,23,45.19392395019531,43,"[6, 3, 2, 9, 2]","[7, 2, 2, 4, 6]",6,3,2,13104
0.6897109557688236,88.62693786621094,20,38.476776123046875,41,"[2, 5, 3, 5, 3]","[5, 5, 3, 5, 5]",1,0,1,13105
0.105,73.63926696777344,19,37.661354064941406,38,"[3, 3, 2, 2, 8]","[6, 4, 3, 3, 4]",8,4,3,13106
-0.5757080018520355,556.2530517578125,24,37.761131286621094,38,"[3, 2, 2, 1, 5]","[8, 5, 6, 5, 1]",1,0,0,13107
-0.045,113.92522430419922,24,48.72370910644531,41,"[6, 3, 1, 3, 6]","[4, 4, 6, 5, 3]",0,0,0,13108
0.6,188.7328338623047,24,45.89598846435547,36,"[2, 5, 2, 4, 3]","[1, 4, 5, 4, 6]",9,4,3,13109
0.145,237.6551971435547,18,36.67768478393555,30,"[5, 2, 1, 4, 3]","[4, 4, 2, 2, 3]",0,0,4,13110
0.285,39.174922943115234,24,35.26848602294922,38,"[1, 5, 3, 5, 6]","[3, 4, 3, 6, 2]",7,3,4,13111
-0.03,46.07598114013672,16,39.15130615234375,34,"[2, 2, 2, 3, 5]","[5, 4, 2, 4, 5]",9,4,2,13112
0.12453006997704506,48.537662506103516,22,41.863643646240234,35,"[3, 3, 6, 2, 2]","[3, 2, 4, 3, 7]",9,4,4,13113
-0.58,72.62831115722656,13,39.60976791381836,37,"[4, 4, 4, 2, 2]","[3, 5, 4, 7, 2]",7,3,1,13114
-4.005,143.65643310546875,26,39.346336364746094,36,"[0, 1, 1, 5, 11]","[1, 7, 3, 3, 4]",8,4,0,13115
-0.315,147.55662536621094,15,39.748809814453125,27,"[5, 5, 4, 3, 1]","[2, 2, 1, 3, 1]",2,1,3,13116
1.155,68.5130615234375,23,45.76334762573242,36,"[2, 4, 6, 2, 1]","[3, 4, 5, 5, 4]",4,2,1,13117
-0.24847316086292268,68.01128387451172,23,39.418556213378906,37,"[5, 3, 5, 1, 4]","[5, 3, 2, 4, 5]",1,0,3,13118
0.324989667981863,251.79849243164062,19,46.171531677246094,37,"[1, 6, 3, 2, 5]","[5, 2, 2, 8, 3]",7,3,2,13119
-0.315,53.13105010986328,19,37.380104064941406,34,"[2, 3, 5, 4, 4]","[2, 5, 7, 1, 1]",5,2,0,13120
-1.155,299.69677734375,25,50.84469985961914,34,"[1, 4, 3, 2, 3]","[4, 7, 4, 5, 1]",3,1,1,13121
-0.09,407.9668884277344,19,44.28644943237305,34,"[1, 1, 5, 6, 6]","[3, 2, 0, 7, 3]",7,3,3,13122
-0.675,223.7071075439453,13,41.291358947753906,35,"[6, 8, 4, 1, 4]","[2, 1, 5, 1, 3]",2,1,4,13123
0.615,111.87337493896484,16,29.73052406311035,33,"[3, 4, 1, 4, 4]","[2, 2, 5, 4, 4]",5,2,0,13124
-0.045,45.257232666015625,23,31.439672470092773,31,"[3, 4, 1, 2, 3]","[3, 4, 4, 6, 1]",7,3,2,13125
-0.09899260193109512,1142.5313720703125,24,40.9992561340332,38,"[4, 4, 5, 1, 3]","[4, 3, 8, 4, 2]",5,2,2,13126
0.545,252.48118591308594,16,37.52680587768555,33,"[2, 1, 4, 4, 3]","[2, 3, 3, 7, 4]",7,3,4,13127
0.405,77.05177307128906,19,41.610252380371094,39,"[1, 2, 1, 4, 4]","[4, 5, 8, 6, 4]",5,2,3,13128
-0.6,70.75875854492188,16,46.48912811279297,44,"[7, 6, 9, 7, 3]","[1, 2, 2, 5, 2]",4,2,2,13129
0.7,65.24788665771484,25,40.56902313232422,37,"[4, 4, 3, 2, 3]","[4, 3, 6, 4, 4]",5,2,4,13130
-0.11575401231646537,353.7500305175781,19,37.20380401611328,38,"[4, 7, 2, 3, 7]","[3, 4, 2, 1, 5]",8,4,2,13131
0.36557903796434404,70.85111999511719,18,32.39484786987305,39,"[3, 5, 4, 7, 3]","[5, 7, 2, 3, 0]",3,1,4,13132
0.2625,69.82682037353516,20,30.50522804260254,35,"[3, 1, 6, 2, 4]","[4, 3, 3, 5, 4]",4,2,3,13133
-0.03,54.87999725341797,17,40.932212829589844,38,"[6, 4, 2, 4, 5]","[4, 3, 5, 3, 2]",0,0,1,13134
0.63,158.74282836914062,26,42.31252670288086,37,"[5, 4, 2, 8, 2]","[3, 4, 2, 7, 0]",6,3,4,13135
0.29,88.235107421875,16,44.34663391113281,34,"[1, 3, 1, 4, 6]","[3, 5, 5, 3, 3]",8,4,4,13136
0.465,58.27302932739258,20,39.29553985595703,39,"[4, 5, 4, 6, 4]","[3, 0, 5, 4, 4]",6,3,1,13137
-0.0051581342518329625,116.22531127929688,14,39.86226272583008,33,"[1, 5, 3, 4, 1]","[7, 1, 3, 2, 6]",1,0,2,13138
-1.105,382.8756103515625,24,42.834800720214844,34,"[2, 7, 7, 3, 2]","[3, 1, 0, 4, 5]",2,1,3,13139
0.015,49.532569885253906,21,36.586177825927734,33,"[2, 3, 4, 4, 4]","[2, 3, 4, 3, 4]",5,2,4,13140
-1.02,417.3490905761719,15,43.57001876831055,33,"[3, 5, 7, 5, 1]","[2, 3, 0, 6, 1]",4,2,3,13141
5.79,681.3560180664062,21,52.71744918823242,41,"[4, 3, 6, 6, 4]","[6, 1, 4, 5, 2]",6,3,1,13142
-1.05,188.79078674316406,13,49.34654235839844,35,"[4, 8, 1, 5, 5]","[5, 4, 1, 0, 2]",2,1,4,13143
0.12,73.66848754882812,12,42.35136032104492,36,"[3, 5, 3, 5, 1]","[3, 5, 7, 3, 1]",5,2,4,13144
-0.21117096170783042,113.58860778808594,12,42.22769546508789,32,"[4, 1, 5, 2, 6]","[5, 4, 1, 2, 2]",8,4,4,13145
0.39,68.50672149658203,16,40.70899963378906,34,"[1, 5, 4, 4, 1]","[3, 2, 4, 7, 3]",7,3,1,13146
-0.8580364106595516,171.56661987304688,18,39.340538024902344,34,"[4, 3, 1, 1, 4]","[4, 2, 5, 7, 3]",7,3,3,13147
1.2805777698755265,62.65751266479492,23,34.863975524902344,34,"[3, 3, 3, 3, 4]","[4, 3, 5, 5, 1]",7,3,4,13148
0.575,108.96765899658203,16,41.206626892089844,34,"[4, 1, 5, 2, 5]","[3, 1, 5, 4, 4]",4,2,1,13149
0.9075,1286.3414306640625,31,49.478614807128906,38,"[1, 4, 4, 2, 6]","[5, 2, 5, 5, 4]",8,4,1,13150
-0.165,102.9312744140625,24,50.21260070800781,33,"[4, 2, 4, 1, 1]","[4, 5, 1, 3, 8]",9,4,4,13151
2.031070403158665,155.1439971923828,13,48.54041290283203,33,"[5, 5, 0, 5, 5]","[2, 5, 2, 3, 1]",6,3,3,13152
0.705,53.059364318847656,25,44.35374450683594,40,"[3, 4, 3, 5, 4]","[3, 7, 3, 6, 2]",3,1,2,13153
-0.405,190.988037109375,12,36.484500885009766,33,"[4, 5, 4, 3, 3]","[4, 3, 1, 1, 5]",9,4,3,13154
-0.075,64.23628997802734,19,35.46284103393555,37,"[7, 6, 1, 1, 2]","[4, 7, 3, 1, 5]",0,0,3,13155
-0.09,353.7841796875,21,37.559959411621094,38,"[4, 1, 5, 6, 3]","[5, 5, 3, 3, 3]",6,3,1,13156
-0.045,124.0364761352539,13,32.631370544433594,34,"[2, 2, 5, 2, 5]","[8, 2, 2, 5, 1]",1,0,3,13157
-0.9176403087377548,148.9014892578125,18,40.1198616027832,38,"[5, 2, 2, 1, 5]","[9, 2, 7, 2, 3]",1,0,2,13158
-0.735,52.47351837158203,23,36.38362503051758,35,"[1, 7, 1, 5, 5]","[2, 3, 1, 5, 5]",2,1,4,13159
1.8725,223.5655059814453,28,39.56107711791992,37,"[2, 3, 3, 2, 3]","[3, 4, 8, 5, 4]",5,2,3,13160
-0.005,250.2362060546875,12,36.63128662109375,33,"[2, 8, 2, 0, 1]","[2, 5, 3, 3, 7]",2,1,4,13161
0.165,31.300251007080078,14,34.455848693847656,38,"[8, 4, 3, 4, 6]","[2, 1, 3, 3, 4]",0,0,1,13162
-1.755,217.1346893310547,20,32.55203628540039,37,"[5, 3, 2, 6, 4]","[2, 3, 3, 5, 4]",6,3,2,13163
-0.465,33.940826416015625,15,29.336023330688477,33,"[4, 6, 5, 2, 7]","[1, 1, 2, 0, 5]",8,4,4,13164
-1.06,598.0256958007812,26,35.262603759765625,41,"[7, 5, 4, 4, 5]","[3, 1, 7, 4, 1]",5,2,2,13165
5.445,22.906734466552734,19,30.717763900756836,39,"[6, 6, 3, 5, 3]","[1, 2, 6, 2, 5]",0,0,0,13166
-1.2466484197974206,65.64887237548828,24,35.143333435058594,35,"[6, 3, 4, 1, 5]","[3, 2, 2, 6, 3]",0,0,3,13167
0.42,41.6761589050293,19,30.927799224853516,31,"[4, 4, 1, 2, 3]","[3, 5, 4, 3, 2]",3,1,4,13168
0.135,71.45267486572266,16,26.58638572692871,35,"[2, 6, 3, 1, 3]","[5, 2, 5, 2, 6]",9,4,3,13169
